kvknummer,naam,vestigingsnummer,isHoofdvestiging,adres,huisnr-toev,huisnr,huisnr_remainder,plaats,postcode,sbi_codes,adresseerbaarobject_id,geometrie_ll,weergavenaam,longitude,latitude,oppervlakte
41190166,Sixmastraat 66,000059954620,False,Sixmastraat,66,66,,Leeuwarden,8932 PA,,0080010011084968,POINT(5.8005015 53.19495361),"Sixmastraat 66, 8932PA Leeuwarden",5.8005015,53.19495361,500.0
41190166,Slangenkamp 2-4,000023144122,False,Slangenkamp,2,2,,Ermelo,3853 HM,,0233010000021610,POINT(5.59644218 52.31306077),"Slangenkamp 2, 3853HM Ermelo",5.59644218,52.31306077,530.0
41190166,Slangenkamp 51 t/m 87,000048376647,False,Slangenkamp,87,87,,Ermelo,3853 HM,,0233010000021909,POINT(5.6012184 52.31689831),"Slangenkamp 87, 3853HM Ermelo",5.6012184,52.31689831,60.0
41190166,Slankweg 97-99-101,000053855590,False,Slankweg,97,97,,Enschede,7532 PW,,0153010000358209,POINT(6.94549226 52.22004507),"Slankweg 97, 7532PW Enschede",6.94549226,52.22004507,506.0
41190166,Slingeraklaan 136-138-140-142-144-146,000023210621,False,Slingeraklaan,136,136,,Utrecht,3544 WE,,,,,,,
41190166,Slingerweg & onderDAC,000023009411,False,Hannahlaan,21,21,,Apeldoorn,7325 BL,,0200010000078366,POINT(6.00738661 52.20829941),"Hannahlaan 21, 7325BL Apeldoorn",6.00738661,52.20829941,1642.0
41190166,Sluisweg 86,000047992107,False,Sluisweg,86,86,,Katwijk,2225 XP,,0537010000017452,POINT(4.40359954 52.20668419),"Sluisweg 86, 2225XP Katwijk",4.40359954,52.20668419,72.0
41190166,Smutslaan 35,000023021233,False,Smutslaan,35,35,,Ermelo,3851 ZA,,0233010000020455,POINT(5.6277885 52.29245818),"Smutslaan 35, 3851ZA Ermelo",5.6277885,52.29245818,64.0
41190166,Sneeuwuil 13,000053885848,False,Sneeuwuil,13,13,,Bedum,9781 RG,,0005010000004384,POINT(6.58490235 53.30409847),"Sneeuwuil 13, 9781RG Bedum",6.58490235,53.30409847,162.0
41190166,Snijdersplaats 106,000031511260,False,Snijdersplaats,106,106,,Apeldoorn,7328 VG,,0200010000189242,POINT(5.99446337 52.20303198),"Snijdersplaats 106, 7328VG Apeldoorn",5.99446337,52.20303198,73.0
41190166,Soerelseweg 11,000053932803,False,Soerelseweg,11,11,,Epe,8162 PB,,0232010000008541,POINT(5.91024926 52.3590284),"Soerelseweg 11, 8162PB Epe",5.91024926,52.3590284,288.0
41190166,Spechtstraat 3,000022987789,False,Spechtstraat,3,3,,Den Helder,1781 WL,,0400010000005115,POINT(4.76712549 52.95202134),"Spechtstraat 3, 1781WL Den Helder",4.76712549,52.95202134,74.0
41190166,Speel-o-theek,000054161517,False,Zwarteweg,20,20,,Noordwijk,2201 AC,,0575010000034142,POINT(4.43337789 52.21941337),"Zwarteweg 20, 2201AC Noordwijk",4.43337789,52.21941337,363.0
41190166,Spijk 13,000047819995,False,Spijk,13,13,,Wageningen,6701 DT,,0289010000012915,POINT(5.66723206 51.96598232),"Spijk 13, 6701DT Wageningen",5.66723206,51.96598232,162.0
41190166,Spoorstraat 111 t/m 127 - 129 t/m 137,000053944313,False,Spoorstraat,111,111,,Den Helder,1781 JE,,0400010000029854,POINT(4.76585544 52.96127114),"Spoorstraat 111, 1781JE Den Helder",4.76585544,52.96127114,103.0
41190166,Sportlaan 12-14d/e-16d/e-20d/e-22d/e-28,000022924787,False,Sportlaan,12,12,,Den Helder,1782 ND,,0400010000039743,POINT(4.7517776 52.95297033),"Sportlaan 12, 1782ND Den Helder",4.7517776,52.95297033,89.0
41190166,Sportlaan 21-31,000023210591,False,Sportlaan,21,21,,Schagen,1741 BH,,0441010001008988,POINT(4.79058896 52.79346993),"Sportlaan 21, 1741BH Schagen",4.79058896,52.79346993,57.0
41190166,Sportlaan 4,000047408588,False,Sportlaan,4,4,,Monster,2681 JD,,1783010000709234,POINT(4.19338182 52.03264019),"Sportlaan 4, 2681JD Monster",4.19338182,52.03264019,112.0
41190166,"Sportlaan 52, 54, 58 t/m 66",000053860187,False,Sportlaan,52,52,,'t Harde,8084 VC,,0230010000014150,POINT(5.88211626 52.41485922),"Sportlaan 52, 8084VC 't Harde",5.88211626,52.41485922,48.0
41190166,Sportlaan 6-8-10-12,000053944275,False,Sportlaan,6,6,,Monster,2681 JD,,1783010000711880,POINT(4.19452014 52.03297515),"Sportlaan 6, 2681JD Monster",4.19452014,52.03297515,395.0
41190166,Sportlaan 61-71-81-87,000053860179,False,Sportlaan,61,61,,'t Harde,8084 VA,,0230010000014136,POINT(5.8819011 52.41507721),"Sportlaan 61, 8084VA 't Harde",5.8819011,52.41507721,52.0
41190166,Sportlaan 63-71,000023202602,False,Sportlaan,63,63,,Schagen,1741 BH,,0441010001008495,POINT(4.7910567 52.79324617),"Sportlaan 63, 1741BH Schagen",4.7910567,52.79324617,57.0
41190166,Spreng 2-4,000023161795,False,Spreng,2,2,,Ermelo,3853 HJ,,0233010000016787,POINT(5.59397376 52.31507041),"Spreng 2, 3853HJ Ermelo",5.59397376,52.31507041,212.0
41190166,Sprielderweg 207,000022978275,False,Sprielderweg,207,207,,Ermelo,3852 MK,,0233010000016792,POINT(5.678324 52.26383579),"Sprielderweg 207, 3852MK Ermelo",5.678324,52.26383579,320.0
41190166,Spuistraat 94-96-98-100-102,000028268296,False,Spuistraat,94,94,,Vlissingen,4381 HT,,0718010000018188,POINT(3.57218569 51.44378878),"Spuistraat 94, 4381HT Vlissingen",3.57218569,51.44378878,301.0
41190166,Stanleyweg 6,000028274946,False,Stanleyweg,6,6,,Goes,4462 GN,,0664010000015556,POINT(3.8794872 51.48929055),"Stanleyweg 6, 4462GN Goes",3.8794872,51.48929055,1211.0
41190166,Statenhoff 17-19,000023006684,False,Statenhoff,17,17,,Den Helder,1785 RW,,0400010000002705,POINT(4.77517041 52.93765859),"Statenhoff 17, 1785RW Den Helder",4.77517041,52.93765859,204.0
41190166,Stationsrestauratie Anna Paulowna,000054020441,False,Stationsweg,18,18,,Anna Paulowna,1761 EB,,0366010000005307,POINT(4.81152198 52.86772097),"Stationsweg 18, 1761EB Anna Paulowna",4.81152198,52.86772097,87.0
41190166,Stationsweg 21-23,000022911294,False,Stationsweg,21,21,,Appingedam,9901 CP,,0003010000126806,POINT(6.85889702 53.32417742),"Stationsweg 21, 9901CP Appingedam",6.85889702,53.32417742,66.0
41190166,Steenakker 27-27a-29-29a-31,000022989625,False,Steenakker,27,27,,Druten,6651 JA,,0225010000007517,POINT(5.594959 51.8853078),"Steenakker 27, 6651JA Druten",5.594959,51.8853078,96.0
41190166,Steenbok 10-12-14-16,000023170573,False,Steenbok,10,10,,Katwijk,2221 PZ,,0537010000004773,POINT(4.41669903 52.21296198),"Steenbok 10, 2221PZ Katwijk",4.41669903,52.21296198,301.0
41190166,Steengoed,000054158192,False,Laarstraat,28,28,,Zutphen,7201 CE,,0301010000018770,POINT(6.20093684 52.14103902),"Laarstraat 28, 7201CE Zutphen",6.20093684,52.14103902,107.0
41190166,Steintjesweide 67a-b-c-97 t/m 103-133 t/m 137,000023178035,False,Steintjesweide,67a,67,a,Hengelo (Gld),7255 DS,,1876010001019036,POINT(6.31540075 52.05241242),"Steintjesweide 67A, 7255DS Hengelo (Gld)",6.31540075,52.05241242,38.0
41190166,Stenevate 5,000028268458,False,Stenevate,5,5,,Heinkenszand,4451 KB,,0654010000002818,POINT(3.81928958 51.4722332),"Stenevate 5, 4451KB Heinkenszand",3.81928958,51.4722332,195.0
41190166,Sterkenburg 6,000053950313,False,Sterkenburg,6,6,,Vlissingen,4385 GE,,0718010000018805,POINT(3.57306393 51.46447916),"Sterkenburg 6, 4385GE Vlissingen",3.57306393,51.46447916,56.0
41190166,Stichting 's Heeren Loo Zorggroep,000011121068,True,Berkenweg,11,11,,Amersfoort,3818 LA,,0307010000469235,POINT(5.37786909 52.1518616),"Berkenweg 11, 3818LA Amersfoort",5.37786909,52.1518616,8509.0
41190166,Stichting 's Heeren Loo Zorggroep,000023032693,False,De Wieken,2,2,,Geldermalsen,4191 TR,,0236010000022770,POINT(5.28298048 51.87959189),"De Wieken 2, 4191TR Geldermalsen",5.28298048,51.87959189,177.0
41190166,Stichting 's Heeren Loo Zorggroep,000031367518,False,Westeinde,23,23,,Harderwijk,3844 DD,,0243010001364498,POINT(5.616018 52.34049619),"Westeinde 23, 3844DD Harderwijk",5.616018,52.34049619,1739.0
41190166,Stichting 's Heeren Loo Zorggroep,000031368093,False,Enckerkamp,7,7,,Ermelo,3853 HK,,0233010000021238,POINT(5.59898266 52.31790418),"Enckerkamp 7, 3853HK Ermelo",5.59898266,52.31790418,420.0
41190166,Stichting 's Heeren Loo Zorggroep,000031368107,False,Enckerkamp,15,15,,Ermelo,3853 HK,,0233010000021242,POINT(5.59919052 52.31843408),"Enckerkamp 15, 3853HK Ermelo",5.59919052,52.31843408,240.0
41190166,Stichting 's Heeren Loo Zorggroep,000031368115,False,Enckerkamp,23,23,,Ermelo,3853 HK,,0233010000021246,POINT(5.59964267 52.31791198),"Enckerkamp 23, 3853HK Ermelo",5.59964267,52.31791198,210.0
41190166,Stichting 's Heeren Loo Zorggroep,000031368123,False,Enckerkamp,33,33,,Ermelo,3853 HK,,0233010000021623,POINT(5.60247945 52.31734208),"Enckerkamp 33, 3853HK Ermelo",5.60247945,52.31734208,320.0
41190166,Stichting 's Heeren Loo Zorggroep,000031368131,False,Enckerkamp,37,37,,Ermelo,3853 HK,,0233010000021624,POINT(5.60325895 52.3169477),"Enckerkamp 37, 3853HK Ermelo",5.60325895,52.3169477,175.0
41190166,Stichting 's Heeren Loo Zorggroep,000031368158,False,Enckerkamp,35,35,,Ermelo,3853 HK,,0233010000021622,POINT(5.60321115 52.31724228),"Enckerkamp 35, 3853HK Ermelo",5.60321115,52.31724228,82.0
41190166,Stichting 's Heeren Loo Zorggroep,000031368174,False,Bazuindreef,127,127,,Harderwijk,3845 GB,,0243010001332850,POINT(5.59851252 52.32574048),"Bazuindreef 127, 3845GB Harderwijk",5.59851252,52.32574048,111.0
41190166,Stichting 's Heeren Loo Zorggroep,000031368182,False,Bazuindreef,163,163,,Harderwijk,3845 GB,,0243010001332884,POINT(5.59909173 52.32569631),"Bazuindreef 163, 3845GB Harderwijk",5.59909173,52.32569631,61.0
41190166,Stichting 's Heeren Loo Zorggroep,000031369200,False,Kotter,34,34,,Urk,8322 EK,,0184010000007815,POINT(5.63069161 52.66481389),"Kotter 34, 8322EK Urk",5.63069161,52.66481389,52.0
41190166,Stichting 's Heeren Loo Zorggroep,000031369219,False,Van Oldenbarneveltstraat,304a,304,a,Nijkerk,3862 SM,,0267010000009862,POINT(5.48093909 52.2156271),"Van Oldenbarneveltstraat 304a, 3862SM Nijkerk",5.48093909,52.2156271,47.0
41190166,Stichting 's Heeren Loo Zorggroep,000031369294,False,Callenbachstraat,13,13,,Nijkerk,3862 AH,,0267010000013565,POINT(5.48512832 52.22024954),"Callenbachstraat 13, 3862AH Nijkerk",5.48512832,52.22024954,269.0
41190166,Stichting 's Heeren Loo Zorggroep,000031369308,False,Callenbachstraat,13a,13,a,Nijkerk,3862 AH,,0267010000019960,POINT(5.48497884 52.22017519),"Callenbachstraat 13a, 3862AH Nijkerk",5.48497884,52.22017519,45.0
41190166,Stichting 's Heeren Loo Zorggroep,000031370160,False,Thérèse Schwartzestraat,2,2,,Almere,1328 AH,,0034010000085131,POINT(5.25321703 52.37746892),"Thérèse Schwartzestraat 2, 1328AH Almere",5.25321703,52.37746892,1216.0
41190166,Stichting 's Heeren Loo Zorggroep,000031370179,False,de Hagen,70,70,,Oldebroek,8096 MK,,,,,,,
41190166,Stichting 's Heeren Loo Zorggroep,000031370233,False,Nijkerkerstraat,22,22,,Putten,3882 PG,,0273010000008283,POINT(5.58269233 52.25605253),"Nijkerkerstraat 22, 3882PG Putten",5.58269233,52.25605253,182.0
41190166,Stichting 's Heeren Loo Zorggroep,000031421849,False,Kloosterlaan,10,10,,Druten,6651 TL,,0225010000001344,POINT(5.60506742 51.89316491),"Kloosterlaan 10, 6651TL Druten",5.60506742,51.89316491,331.0
41190166,Stichting 's Heeren Loo Zorggroep,000046896635,False,Enckerkamp,43,43,,Ermelo,3853 HK,,0233010000022142,POINT(5.60095067 52.31542902),"Enckerkamp 43, 3853HK Ermelo",5.60095067,52.31542902,418.0
41190166,Stichting 's Heeren Loo Zorggroep,000047222379,False,Hertenlaan,4,4,,Noordwijk,2201 ZG,,0575010000041440,POINT(4.42597597 52.22802241),"Hertenlaan 4, 2201ZG Noordwijk",4.42597597,52.22802241,65.0
41190166,Stichting 's Heeren Loo Zorggroep,000047224126,False,Hertenlaan,5,5,,Noordwijk,2201 ZG,,0575010000041439,POINT(4.42617406 52.22781169),"Hertenlaan 5, 2201ZG Noordwijk",4.42617406,52.22781169,105.0
41190166,Stichting 's Heeren Loo Zorggroep,000047262834,False,Groene Allee,72,72,,Ermelo,3853 JW,,0233010000021679,POINT(5.60000164 52.31266942),"Groene Allee 72, 3853JW Ermelo",5.60000164,52.31266942,56.0
41190166,Stichting 's Heeren Loo Zorggroep,000047262974,False,Hertenlaan,9,9,,Noordwijk,2201 ZG,,0575010000041435,POINT(4.42565734 52.2268449),"Hertenlaan 9, 2201ZG Noordwijk",4.42565734,52.2268449,150.0
41190166,Stichting 's Heeren Loo Zorggroep,000022912231,False,Berkenweg,11,11,,Amersfoort,3818 LA,,0307010000469235,POINT(5.37786909 52.1518616),"Berkenweg 11, 3818LA Amersfoort",5.37786909,52.1518616,8509.0
41190166,Stichting 's Heeren Loo Zorggroep,000022914927,False,De Meent,10,10,,Lelystad,8224 BR,,0995010000803481,POINT(5.47606562 52.51414829),"De Meent 10, 8224BR Lelystad",5.47606562,52.51414829,278.0
41190166,Stichting 's Heeren Loo Zorggroep,000023153121,False,Hertenkamp,12,12,,Ermelo, ,,0233010000008021,POINT(5.60734905 52.31365962),"Hertenkamp 12, Ermelo",5.60734905,52.31365962,60.0
41190166,Stichting 's Heeren Loo Zorggroep,000023660090,False,Oude Telgterweg,125,125,,Ermelo,3851 EB,,0233010000013924,POINT(5.61392486 52.29442752),"Oude Telgterweg 125, 3851EB Ermelo",5.61392486,52.29442752,211.0
41190166,Stichting 's Heeren Loo Zorggroep,000054164605,False,Eperweg,3,3,,'t Harde,8084 RB,,0230010000010787,POINT(5.87181763 52.43208815),"Eperweg 3, 8084RB 't Harde",5.87181763,52.43208815,373.0
41190166,Stichting 's Heeren Loo Zorggroep / 's Heeren Loo - Opmaat,000023033797,False,Fazant,15,15,,Bedum,9781 XE,,0005010000004618,POINT(6.60653924 53.30424929),"Fazant 15, 9781XE Bedum",6.60653924,53.30424929,691.0
41190166,Stichting 's Heeren Loo Zorggroep / 's Heeren Loo - Willem van den Bergh,000022919910,False,Driehoeklaan,1,1,,Noordwijk,2201 ZP,,0575010000041866,POINT(4.43206628 52.21943042),"Driehoeklaan 1, 2201ZP Noordwijk",4.43206628,52.21943042,273.0
41190166,Stichting 's Heeren Loo Zorggroep / 's Heeren Loo-Boldershof,000022990364,False,Kloosterlaan,26,26,,Druten,6651 TL,,0225010000001156,POINT(5.60414596 51.89426478),"Kloosterlaan 26, 6651TL Druten",5.60414596,51.89426478,1609.0
41190166,Stichting 's Heeren Loo Zorggroep / 's Heeren Loo-De Hartenberg,000023249382,False,Apeldoornseweg,60,60,,Wekerom,6733 SC,,0228010000050344,POINT(5.7310658 52.09046901),"Apeldoornseweg 60, 6733SC Wekerom",5.7310658,52.09046901,24299.0
41190166,Stichting 's Heeren Loo Zorggroep / 's Heeren Loo-Groot Emaus / Het Emaus College,000023153326,False,Groene Allee,46 1,46,1,Ermelo,3853 JW,,0233010000021603,POINT(5.59915815 52.31220604),"Groene Allee 46-1, 3853JW Ermelo",5.59915815,52.31220604,1500.0
41190166,Stichting 's Heeren Loo Zorggroep / 's Heeren Loo-Schuylenburg,000022998861,False,Regenboogbrink,12,12,,Apeldoorn,7325 BA,,0200010000172796,POINT(6.00614361 52.20769807),"Regenboogbrink 12, 7325BA Apeldoorn",6.00614361,52.20769807,2519.0
41190166,Stichting 's Heeren Loo Zorggroep / 21155,000047131942,False,Molenkamp,21,21,,Ermelo,3853 HG,,0233010000387056,POINT(5.59275531 52.31278545),"Molenkamp 21, 3853HG Ermelo",5.59275531,52.31278545,404.0
41190166,Stichting 's Heeren Loo Zorggroep / 21156,000047131918,False,Molenkamp,25,25,,Ermelo,3853 HG,,0233010000387059,POINT(5.59287636 52.31322369),"Molenkamp 25, 3853HG Ermelo",5.59287636,52.31322369,404.0
41190166,Stichting 's Heeren Loo Zorggroep / 21157,000047131934,False,Klaverkamp,14,14,,Ermelo,3853 HR,,0233010000387062,POINT(5.59373337 52.31368466),"Klaverkamp 14, 3853HR Ermelo",5.59373337,52.31368466,421.0
41190166,Stichting 's Heeren Loo Zorggroep / 21158,000047131926,False,Klaverkamp,19,19,,Ermelo,3853 HR,,0233010000387065,POINT(5.59390243 52.31416969),"Klaverkamp 19, 3853HR Ermelo",5.59390243,52.31416969,421.0
41190166,Stichting 's Heeren Loo Zorggroep / 23205,000047162694,False,Keverpad,6,6,,Wekerom,6733 SN,,0228010000058544,POINT(5.73109054 52.08884107),"Keverpad 6, 6733SN Wekerom",5.73109054,52.08884107,83.0
41190166,Stichting 's Heeren Loo Zorggroep 2. Blok 3. 's Heeren Loo - Noorderhaven,000022994742,False,Eikenhout,300,300,,Julianadorp,1787 RA,,0400010000039504,POINT(4.75819978 52.88256968),"Eikenhout 300, 1787RA Julianadorp",4.75819978,52.88256968,258.0
41190166,Stichting 's Heeren Loo Zorggroep Fazant,000023033959,False,Fuldauerlaan,221,221,,Apeldoorn,7325 BP,,0200010000066880,POINT(6.0009587 52.20984274),"Fuldauerlaan 221, 7325BP Apeldoorn",6.0009587,52.20984274,619.0
41190166,Stichting 's Heeren Loo Zorggroep Gentiaan,000023034084,False,Rustoordlaan,21,21,,Apeldoorn,7325 BK,,0200010000178727,POINT(6.00968041 52.20770228),"Rustoordlaan 21, 7325BK Apeldoorn",6.00968041,52.20770228,218.0
41190166,Stichting 's Heeren Loo Zorggroep regio De Noorderbrug,000015351599,False,Queridolaan,5,5,,Groningen,9721 SZ,,0014010011065374,POINT(6.57097742 53.19146021),"Queridolaan 5, 9721SZ Groningen",6.57097742,53.19146021,640.0
41190166,Strokelweg 6,000053859650,False,Strokelweg,6,6,,Harderwijk,3847 LR,,0243010001370134,POINT(5.635607 52.32472733),"Strokelweg 6, 3847LR Harderwijk",5.635607,52.32472733,195.0
41190166,Struikakkers 10,000023659874,False,Struikakkers,10,10,,Ermelo,3851 HE,,0233010000017508,POINT(5.62435978 52.29682473),"Struikakkers 10, 3851HE Ermelo",5.62435978,52.29682473,132.0
41190166,Stuimellaan 15,000047993480,False,Stuimellaan,15,15,,Sint Pancras,1834 GA,,0416010000231520,POINT(4.78762738 52.66253278),"Stuimellaan 15, 1834GA Sint Pancras",4.78762738,52.66253278,47.0
41190166,Swarteweisein 2,000023095024,False,Swarteweisein,2,2,,Tytsjerk,9255 JB,,0737010000012423,POINT(5.90562103 53.21743601),"Swarteweisein 2, 9255JB Tytsjerk",5.90562103,53.21743601,569.0
41190166,Taak Pallet,000054156491,False,Noordwolderweg,51c,51,c,Zuidwolde,9785 AR,,0005010000003770,POINT(6.59023165 53.26580886),"Noordwolderweg 51C, 9785AR Zuidwolde",6.59023165,53.26580886,5987.0
41190166,Tamboerijnlaan 1-1a / Windlaan 2,000022920277,False,Tamboerijnlaan,1,1,,Noordwijk,2201 ZM,,0575010000044821,POINT(4.42578432 52.22343827),"Tamboerijnlaan 1, 2201ZM Noordwijk",4.42578432,52.22343827,372.0
41190166,Tamboerijnlaan 2-4-6-8,000053877748,False,Tamboerijnlaan,2,2,,Noordwijk,2201 ZM,,0575010000042138,POINT(4.42553844 52.22311909),"Tamboerijnlaan 2, 2201ZM Noordwijk",4.42553844,52.22311909,308.0
41190166,Tamboerijnlaan 5-7,000053877756,False,Tamboerijnlaan,5,5,,Noordwijk,2201 ZM,,0575010000042142,POINT(4.42639821 52.2234733),"Tamboerijnlaan 5, 2201ZM Noordwijk",4.42639821,52.2234733,210.0
41190166,Terp,000023008849,False,Benjaminlaan,10,10,,Apeldoorn,7325 BN,,0200010000023155,POINT(6.00150531 52.20926371),"Benjaminlaan 10, 7325BN Apeldoorn",6.00150531,52.20926371,287.0
41190166,Thedingsweert 13,000023210664,False,Thedingsweert,13,13,,Kerk Avezaath,4017 NR,,0281010000025875,POINT(5.39872368 51.88411488),"Thedingsweert 13, 4017NR Kerk Avezaath",5.39872368,51.88411488,356.0
41190166,Thedingsweert 17-19,000031507980,False,Thedingsweert,17,17,,Kerk Avezaath,4017 NR,,0281010000025877,POINT(5.39875245 51.88453387),"Thedingsweert 17, 4017NR Kerk Avezaath",5.39875245,51.88453387,283.0
41190166,Thedingsweert 5-7,000023210656,False,Thedingsweert,5,5,,Kerk Avezaath,4017 NR,,0281010000025867,POINT(5.39782973 51.88453129),"Thedingsweert 5, 4017NR Kerk Avezaath",5.39782973,51.88453129,283.0
41190166,Thedingsweert 9-11,000031507999,False,Thedingsweert,9,9,,Kerk Avezaath,4017 NR,,0281010000025863,POINT(5.39776462 51.88412462),"Thedingsweert 9, 4017NR Kerk Avezaath",5.39776462,51.88412462,295.0
41190166,Thérèse Schwartzestraat 2,000053934016,False,Thérèse Schwartzestraat,2,2,,Almere,1328 AH,,0034010000085131,POINT(5.25321703 52.37746892),"Thérèse Schwartzestraat 2, 1328AH Almere",5.25321703,52.37746892,1216.0
41190166,Thomas à Kempislaan 22,000047806214,False,Thomas à Kempislaan,22,22,,Dalfsen,7721 DS,,0148010000004517,POINT(6.25567986 52.51343269),"Thomas à Kempislaan 22, 7721DS Dalfsen",6.25567986,52.51343269,182.0
41190166,Tom Poesstraat 2,000022972978,False,Tom Poesstraat,2,2,,Almere,1336 AE,,0034010000014941,POINT(5.31039951 52.40216331),"Tom Poesstraat 2, 1336AE Almere",5.31039951,52.40216331,2118.0
41190166,Torenstraat 2-2z,000053945492,False,Torenstraat,2,2,,Nijkerk,3861 BT,,0267010000021448,POINT(5.4825526 52.22165696),"Torenstraat 2, 3861BT Nijkerk",5.4825526,52.22165696,59.0
41190166,Torenweg 4a,000028267192,False,Torenweg,4a,4,a,Middelburg,4337 PD,,0687010000014373,POINT(3.62808484 51.48504453),"Torenweg 4A, 4337PD Middelburg",3.62808484,51.48504453,400.0
41190166,Toutenburg 46-52,000028269519,False,Toutenburg,46,46,,Vlissingen,4385 GK,,0718010000020774,POINT(3.57354261 51.46370578),"Toutenburg 46, 4385GK Vlissingen",3.57354261,51.46370578,63.0
41190166,Tramstraat 2a-b-c-d-e-f,000028267206,False,Tramstraat,2a,2,a,Koudekerke,4371 BX,,0717010000016030,POINT(3.55388941 51.48164612),"Tramstraat 2A, 4371BX Koudekerke",3.55388941,51.48164612,68.0
41190166,Traverse 37-39,000053888979,False,Traverse,37,37,,Grave,5361 TA,,0786010000005188,POINT(5.72498157 51.75615754),"Traverse 37, 5361TA Grave",5.72498157,51.75615754,126.0
41190166,Trefpunt 1-2,000023153210,False,Zusterkamp,2,2,,Ermelo,3853 HV,,0233010000020022,POINT(5.60011229 52.31650195),"Zusterkamp 2, 3853HV Ermelo",5.60011229,52.31650195,1097.0
41190166,Trefpunt Urk,000054158176,False,Nagel,56,56,,Urk,8321 RG,,0184010000003348,POINT(5.62464797 52.66302822),"Nagel 56, 8321RG Urk",5.62464797,52.66302822,456.0
41190166,Trombonedreef 2-4-6,000023070676,False,Trombonedreef,4,4,,Harderwijk,3845 CM,,0243010001366904,POINT(5.59724976 52.32640423),"Trombonedreef 4, 3845CM Harderwijk",5.59724976,52.32640423,239.0
41190166,Trommelhof 1-2,000022920269,False,Trommelhof,1,1,,Noordwijk,2201 ZX,,0575010000042150,POINT(4.42703057 52.22385003),"Trommelhof 1, 2201ZX Noordwijk",4.42703057,52.22385003,330.0
41190166,Trommelhof 11-12-13-14,000023207809,False,Trommelhof,13,13,,Noordwijk,2201 ZX,,0575010000035983,POINT(4.42791054 52.224301),"Trommelhof 13, 2201ZX Noordwijk",4.42791054,52.224301,505.0
